Mesh_area,Open_year,Familymart_Entry,LAWSON_Entry,Familymart_existed,LAWSON_existed,pop,n_employee,super_count,F_count,L_count
362327851,2011,0,0,0,0,13,2,1,1,0
362327851,2012,0,0,0,0,13,2,1,1,0
362327851,2013,1,0,0,0,13,2,1,1,0
362327851,2014,0,0,1,0,13,2,1,1,0
362327851,2015,0,0,1,0,10,2,1,1,0
362327851,2016,0,0,1,0,10,2,1,1,0
362327851,2017,0,0,1,0,10,2,1,1,0
362327851,2018,0,0,1,0,10,2,1,1,0
362441022,2011,0,0,0,0,673,24,0,1,0
362441022,2012,0,0,0,0,673,346,0,1,0
362441022,2013,0,0,0,0,673,346,0,1,0
362441022,2014,0,0,0,0,673,346,0,1,0
362441022,2015,1,0,0,0,695,346,0,1,0
362441022,2016,0,0,1,0,695,528,0,1,0
362441022,2017,0,0,1,0,695,528,0,1,0
362441022,2018,0,0,1,0,695,528,0,1,0
362441024,2011,0,0,0,0,2086,24,0,2,0
362441024,2012,0,0,0,0,2086,2182,0,2,0
362441024,2013,0,0,0,0,2086,2182,0,2,0
362441024,2014,1,0,0,0,2086,2182,0,2,0
362441024,2015,0,0,2,0,2042,2182,0,2,0
362441024,2016,0,0,2,0,2042,2107,0,2,0
362441024,2017,0,0,2,0,2042,2107,0,2,0
362441024,2018,0,0,2,0,2042,2107,0,2,0
362441031,2011,0,0,0,0,1904,24,0,2,0
362441031,2012,0,0,0,0,1904,490,0,2,0
362441031,2013,0,0,0,0,1904,490,0,2,0
362441031,2014,1,0,0,0,1904,490,0,2,0
362441031,2015,0,0,1,0,1921,490,0,2,0
362441031,2016,1,0,1,0,1921,502,0,2,0
362441031,2017,0,0,2,0,1921,502,0,2,0
362441031,2018,0,0,2,0,1921,502,0,2,0
362441034,2011,0,0,0,0,1710,24,1,1,0
362441034,2012,0,0,0,0,1710,498,1,1,0
362441034,2013,0,0,0,0,1710,498,1,1,0
362441034,2014,1,0,0,0,1710,498,1,1,0
362441034,2015,0,0,1,0,1814,498,1,1,0
362441034,2016,0,0,1,0,1814,443,1,1,0
362441034,2017,0,0,1,0,1814,443,1,1,0
362441034,2018,0,0,1,0,1814,443,1,1,0
362441041,2011,0,0,0,0,1416,24,0,1,0
362441041,2012,0,0,0,0,1416,477,0,1,0
362441041,2013,0,0,0,0,1416,477,0,1,0
362441041,2014,1,0,0,0,1416,477,0,1,0
362441041,2015,0,0,1,0,1390,477,0,1,0
362441041,2016,0,0,1,0,1390,465,0,1,0
362441041,2017,0,0,1,0,1390,465,0,1,0
362441041,2018,0,0,1,0,1390,465,0,1,0
362441043,2011,0,0,0,0,915,24,0,2,0
362441043,2012,0,0,0,0,915,455,0,2,0
362441043,2013,0,0,0,0,915,455,0,2,0
362441043,2014,0,0,0,0,915,455,0,2,0
362441043,2015,0,0,0,0,903,455,0,2,0
362441043,2016,1,0,0,0,903,420,0,2,0
362441043,2017,0,0,1,0,903,420,0,2,0
362441043,2018,1,0,1,0,903,420,0,2,0
362441053,2011,0,0,0,0,370,24,0,1,0
362441053,2012,0,0,0,0,370,280,0,1,0
362441053,2013,0,0,0,0,370,280,0,1,0
362441053,2014,0,0,0,0,370,280,0,1,0
362441053,2015,1,0,0,0,274,280,0,1,0
362441053,2016,0,0,1,0,274,323,0,1,0
362441053,2017,0,0,1,0,274,323,0,1,0
362441053,2018,0,0,1,0,274,323,0,1,0
362441114,2011,0,0,0,0,1174,24,1,1,0
362441114,2012,0,0,0,0,1174,471,1,1,0
362441114,2013,0,0,0,0,1174,471,1,1,0
362441114,2014,1,0,0,0,1174,471,1,1,0
362441114,2015,0,0,1,0,1031,471,1,1,0
362441114,2016,0,0,1,0,1031,509,1,1,0
362441114,2017,0,0,1,0,1031,509,1,1,0
362441114,2018,0,0,1,0,1031,509,1,1,0
362441121,2011,0,0,0,0,2948,24,4,2,0
362441121,2012,0,0,0,0,2948,1017,4,2,0
362441121,2013,0,0,0,0,2948,1017,4,2,0
362441121,2014,0,0,0,0,2948,1017,4,2,0
362441121,2015,0,0,0,0,2947,1017,4,2,0
362441121,2016,1,0,0,0,2947,1205,4,2,0
362441121,2017,0,0,2,0,2947,1205,4,2,0
362441121,2018,0,0,2,0,2947,1205,4,2,0
362441131,2011,0,0,0,0,886,24,1,1,0
362441131,2012,0,0,0,0,886,258,1,1,0
362441131,2013,0,0,0,0,886,258,1,1,0
362441131,2014,0,0,0,0,886,258,1,1,0
362441131,2015,1,0,0,0,909,258,1,1,0
362441131,2016,0,0,1,0,909,222,1,1,0
362441131,2017,0,0,1,0,909,222,1,1,0
362441131,2018,0,0,1,0,909,222,1,1,0
362441133,2011,0,0,0,0,845,24,0,1,0
362441133,2012,0,0,0,0,845,446,0,1,0
362441133,2013,0,0,0,0,845,446,0,1,0
362441133,2014,0,0,0,0,845,446,0,1,0
362441133,2015,0,0,0,0,866,446,0,1,0
362441133,2016,1,0,0,0,866,360,0,1,0
362441133,2017,0,0,1,0,866,360,0,1,0
362441133,2018,0,0,1,0,866,360,0,1,0
362441211,2011,0,0,0,0,969,24,0,1,0
362441211,2012,0,0,0,0,969,132,0,1,0
362441211,2013,0,0,0,0,969,132,0,1,0
362441211,2014,0,0,0,0,969,132,0,1,0
362441211,2015,0,0,0,0,1060,132,0,1,0
362441211,2016,1,0,0,0,1060,171,0,1,0
362441211,2017,0,0,1,0,1060,171,0,1,0
362441211,2018,0,0,1,0,1060,171,0,1,0
362441221,2011,0,0,0,0,643,24,0,1,0
362441221,2012,0,0,0,0,643,244,0,1,0
362441221,2013,0,0,0,0,643,244,0,1,0
362441221,2014,1,0,0,0,643,244,0,1,0
362441221,2015,0,0,1,0,680,244,0,1,0
362441221,2016,0,0,1,0,680,248,0,1,0
362441221,2017,0,0,1,0,680,248,0,1,0
362441221,2018,0,0,1,0,680,248,0,1,0
362441254,2011,0,0,0,0,39,24,1,1,0
362441254,2012,0,0,0,0,39,16,1,1,0
362441254,2013,0,0,0,0,39,16,1,1,0
362441254,2014,0,0,0,0,39,16,1,1,0
362441254,2015,0,0,0,0,69,16,1,1,0
362441254,2016,1,0,0,0,69,9,1,1,0
362441254,2017,0,0,1,0,69,9,1,1,0
362441254,2018,0,0,1,0,69,9,1,1,0
372502924,2011,0,0,0,0,199,25,0,1,0
372502924,2012,0,0,0,0,199,36,0,1,0
372502924,2013,0,0,0,0,199,36,0,1,0
372502924,2014,0,0,0,0,199,36,0,1,0
372502924,2015,0,0,0,0,216,36,0,1,0
372502924,2016,1,0,0,0,216,35,0,1,0
372502924,2017,0,0,1,0,216,35,0,1,0
372502924,2018,0,0,1,0,216,35,0,1,0
372512263,2011,0,0,0,0,52,25,0,1,0
372512263,2012,0,0,0,0,52,27,0,1,0
372512263,2013,0,0,0,0,52,27,0,1,0
372512263,2014,0,0,0,0,52,27,0,1,0
372512263,2015,0,0,0,0,62,27,0,1,0
372512263,2016,1,0,0,0,62,20,0,1,0
372512263,2017,0,0,1,0,62,20,0,1,0
372512263,2018,0,0,1,0,62,20,0,1,0
372512423,2011,0,0,0,0,462,25,1,1,0
372512423,2012,0,0,0,0,462,390,1,1,0
372512423,2013,0,0,0,0,462,390,1,1,0
372512423,2014,0,0,0,0,462,390,1,1,0
372512423,2015,0,0,0,0,614,390,1,1,0
372512423,2016,1,0,0,0,614,435,1,1,0
372512423,2017,0,0,1,0,614,435,1,1,0
372512423,2018,0,0,1,0,614,435,1,1,0
372512522,2011,0,0,0,0,1167,25,1,1,0
372512522,2012,0,0,0,0,1167,381,1,1,0
372512522,2013,0,0,0,0,1167,381,1,1,0
372512522,2014,0,0,0,0,1167,381,1,1,0
372512522,2015,0,0,0,0,1182,381,1,1,0
372512522,2016,1,0,0,0,1182,405,1,1,0
372512522,2017,0,0,1,0,1182,405,1,1,0
372512522,2018,0,0,1,0,1182,405,1,1,0
372512533,2011,0,0,0,0,1180,25,0,1,0
372512533,2012,0,0,0,0,1180,824,0,1,0
372512533,2013,0,0,0,0,1180,824,0,1,0
372512533,2014,0,0,0,0,1180,824,0,1,0
372512533,2015,1,0,0,0,1121,824,0,1,0
372512533,2016,0,0,1,0,1121,797,0,1,0
372512533,2017,0,0,1,0,1121,797,0,1,0
372512533,2018,0,0,1,0,1121,797,0,1,0
372512534,2011,0,0,0,0,1224,25,1,1,0
372512534,2012,0,0,0,0,1224,258,1,1,0
372512534,2013,0,0,0,0,1224,258,1,1,0
372512534,2014,0,0,0,0,1224,258,1,1,0
372512534,2015,0,0,0,0,1138,258,1,1,0
372512534,2016,1,0,0,0,1138,412,1,1,0
372512534,2017,0,0,1,0,1138,412,1,1,0
372512534,2018,0,0,1,0,1138,412,1,1,0
372512612,2011,0,0,0,0,1125,25,1,1,0
372512612,2012,0,0,0,0,1125,192,1,1,0
372512612,2013,0,0,0,0,1125,192,1,1,0
372512612,2014,0,0,0,0,1125,192,1,1,0
372512612,2015,0,0,0,0,1164,192,1,1,0
372512612,2016,1,0,0,0,1164,222,1,1,0
372512612,2017,0,0,1,0,1164,222,1,1,0
372512612,2018,0,0,1,0,1164,222,1,1,0
372512621,2011,0,0,0,0,1320,25,0,2,0
372512621,2012,0,0,0,0,1320,928,0,2,0
372512621,2013,1,0,0,0,1320,928,0,2,0
372512621,2014,0,0,1,0,1320,928,0,2,0
372512621,2015,0,0,1,0,1306,928,0,2,0
372512621,2016,0,0,1,0,1306,825,0,2,0
372512621,2017,1,0,1,0,1306,825,0,2,0
372512621,2018,0,0,2,0,1306,825,0,2,0
372512622,2011,1,0,0,0,1725,25,0,1,0
372512622,2012,0,0,1,0,1725,1064,0,1,0
372512622,2013,0,0,1,0,1725,1064,0,1,0
372512622,2014,0,0,1,0,1725,1064,0,1,0
372512622,2015,0,0,1,0,1564,1064,0,1,0
372512622,2016,0,0,1,0,1564,939,0,1,0
372512622,2017,0,0,1,0,1564,939,0,1,0
372512622,2018,0,0,1,0,1564,939,0,1,0
372512623,2011,0,0,1,0,910,25,0,1,0
372512623,2012,0,0,1,0,910,1260,0,1,0
372512623,2013,0,0,1,0,910,1260,0,1,0
372512623,2014,0,0,1,0,910,1260,0,1,0
372512623,2015,0,0,1,0,750,1260,0,1,0
372512623,2016,1,0,1,0,750,1303,0,1,0
372512623,2017,0,0,2,0,750,1303,0,1,0
372512623,2018,0,0,2,0,750,1303,0,1,0
372512724,2011,0,0,0,0,260,25,0,1,0
372512724,2012,0,0,0,0,260,110,0,1,0
372512724,2013,0,0,0,0,260,110,0,1,0
372512724,2014,0,0,0,0,260,110,0,1,0
372512724,2015,0,0,0,0,225,110,0,1,0
372512724,2016,1,0,0,0,225,129,0,1,0
372512724,2017,0,0,1,0,225,129,0,1,0
372512724,2018,0,0,1,0,225,129,0,1,0
392645194,2011,0,0,0,0,854,36,2,1,0
392645194,2012,0,0,0,0,854,262,2,1,0
392645194,2013,0,0,0,0,854,262,2,1,0
392645194,2014,0,0,0,0,854,262,2,1,0
392645194,2015,0,0,0,0,884,262,2,1,0
392645194,2016,1,0,0,0,884,240,2,1,0
392645194,2017,0,0,1,0,884,240,2,1,0
392645194,2018,0,0,1,0,884,240,2,1,0
392646044,2011,0,0,0,0,232,36,2,1,0
392646044,2012,0,0,0,0,232,56,2,1,0
392646044,2013,0,0,0,0,232,56,2,1,0
392646044,2014,0,0,0,0,232,56,2,1,0
392646044,2015,0,0,0,0,236,56,2,1,0
392646044,2016,1,0,0,0,236,46,2,1,0
392646044,2017,0,0,1,0,236,46,2,1,0
392646044,2018,0,0,1,0,236,46,2,1,0
392715433,2011,0,0,0,0,55,110,0,1,2
392715433,2012,0,0,0,0,55,319,0,1,2
392715433,2013,0,1,0,0,55,319,0,1,2
392715433,2014,0,0,0,2,55,319,0,1,2
392715433,2015,0,0,0,2,294,319,0,1,2
392715433,2016,1,0,0,2,294,465,0,1,2
392715433,2017,0,0,1,2,294,465,0,1,2
392715433,2018,0,0,1,2,294,465,0,1,2
392715443,2011,0,0,0,0,509,110,0,1,0
392715443,2012,0,0,0,0,509,17,0,1,0
392715443,2013,0,0,0,0,509,17,0,1,0
392715443,2014,0,0,0,0,509,17,0,1,0
392715443,2015,0,0,0,0,453,17,0,1,0
392715443,2016,0,0,0,0,453,24,0,1,0
392715443,2017,1,0,0,0,453,24,0,1,0
392715443,2018,0,0,1,0,453,24,0,1,0
392715491,2011,0,0,0,0,338,36,0,0,1
392715491,2012,0,0,0,0,338,55,0,0,1
392715491,2013,0,0,0,0,338,55,0,0,1
392715491,2014,0,0,0,0,338,55,0,0,1
392715491,2015,0,1,0,0,404,55,0,0,1
392715491,2016,0,0,0,1,404,83,0,0,1
392715491,2017,0,0,0,1,404,83,0,0,1
392715491,2018,0,0,0,1,404,83,0,0,1
392715493,2011,0,0,0,0,240,36,0,1,0
392715493,2012,0,0,0,0,240,76,0,1,0
392715493,2013,0,0,0,0,240,76,0,1,0
392715493,2014,0,0,0,0,240,76,0,1,0
392715493,2015,0,0,0,0,204,76,0,1,0
392715493,2016,1,0,0,0,204,51,0,1,0
392715493,2017,0,0,1,0,204,51,0,1,0
392715493,2018,0,0,1,0,204,51,0,1,0
392715532,2011,0,0,0,0,2615,110,0,2,0
392715532,2012,0,0,0,0,2615,320,0,2,0
392715532,2013,0,0,0,0,2615,320,0,2,0
392715532,2014,0,0,0,0,2615,320,0,2,0
392715532,2015,0,0,0,0,2664,320,0,2,0
392715532,2016,1,0,0,0,2664,381,0,2,0
392715532,2017,0,0,1,0,2664,381,0,2,0
392715532,2018,1,0,1,0,2664,381,0,2,0
392715544,2011,0,0,0,0,996,110,0,0,1
392715544,2012,0,0,0,0,996,177,0,0,1
392715544,2013,0,0,0,0,996,177,0,0,1
392715544,2014,0,0,0,0,996,177,0,0,1
392715544,2015,0,0,0,0,1034,177,0,0,1
392715544,2016,0,0,0,0,1034,297,0,0,1
392715544,2017,0,0,0,0,1034,297,0,0,1
392715544,2018,0,1,0,0,1034,297,0,0,1
392715583,2011,0,0,0,0,505,36,0,0,1
392715583,2012,0,0,0,0,505,13,0,0,1
392715583,2013,0,0,0,0,505,13,0,0,1
392715583,2014,0,0,0,0,505,13,0,0,1
392715583,2015,0,0,0,0,493,13,0,0,1
392715583,2016,0,0,0,0,493,41,0,0,1
392715583,2017,0,0,0,0,493,41,0,0,1
392715583,2018,0,1,0,0,493,41,0,0,1
392715722,2011,0,0,1,0,222,110,0,1,0
392715722,2012,1,0,1,0,222,971,0,1,0
392715722,2013,0,0,2,0,222,971,0,1,0
392715722,2014,0,0,2,0,222,971,0,1,0
392715722,2015,0,0,2,0,202,971,0,1,0
392715722,2016,0,0,2,0,202,1070,0,1,0
392715722,2017,0,0,2,0,202,1070,0,1,0
392715722,2018,0,0,2,0,202,1070,0,1,0
392715753,2011,0,0,0,0,810,36,0,1,0
392715753,2012,0,0,0,0,810,36,0,1,0
392715753,2013,0,0,0,0,810,36,0,1,0
392715753,2014,0,0,0,0,810,36,0,1,0
392715753,2015,0,0,0,0,828,36,0,1,0
392715753,2016,1,0,0,0,828,548,0,1,0
392715753,2017,0,0,1,0,828,548,0,1,0
392715753,2018,0,0,1,0,828,548,0,1,0
392715792,2011,0,0,0,0,408,36,0,0,1
392715792,2012,0,0,0,0,408,36,0,0,1
392715792,2013,0,0,0,0,408,36,0,0,1
392715792,2014,0,0,0,0,408,36,0,0,1
392715792,2015,0,0,0,0,414,36,0,0,1
392715792,2016,0,1,0,0,414,6,0,0,1
392715792,2017,0,0,0,1,414,6,0,0,1
392715792,2018,0,0,0,1,414,6,0,0,1
392715834,2011,0,0,0,0,1097,110,0,2,0
392715834,2012,0,0,0,0,1097,110,0,2,0
392715834,2013,1,0,0,0,1097,110,0,2,0
392715834,2014,1,0,1,0,1097,110,0,2,0
392715834,2015,0,0,2,0,1067,110,0,2,0
392715834,2016,0,0,2,0,1067,166,0,2,0
392715834,2017,0,0,2,0,1067,166,0,2,0
392715834,2018,0,0,2,0,1067,166,0,2,0
392715863,2011,0,0,0,0,236,36,0,0,1
392715863,2012,0,0,0,0,236,36,0,0,1
392715863,2013,0,0,0,0,236,36,0,0,1
392715863,2014,0,0,0,0,236,36,0,0,1
392715863,2015,0,1,0,0,186,36,0,0,1
392715863,2016,0,0,0,1,186,9,0,0,1
392715863,2017,0,0,0,1,186,9,0,0,1
392715863,2018,0,0,0,1,186,9,0,0,1
392715874,2011,0,0,1,0,1515,36,0,0,1
392715874,2012,0,0,1,0,1515,232,0,0,1
392715874,2013,0,1,1,0,1515,232,0,0,1
392715874,2014,0,0,1,1,1515,232,0,0,1
392715874,2015,0,0,1,1,1861,232,0,0,1
392715874,2016,0,0,1,1,1861,332,0,0,1
392715874,2017,0,0,1,1,1861,332,0,0,1
392715874,2018,0,0,1,1,1861,332,0,0,1
392715953,2011,0,0,0,0,652,110,1,0,1
392715953,2012,0,0,0,0,652,110,1,0,1
392715953,2013,0,0,0,0,652,110,1,0,1
392715953,2014,0,0,0,0,652,110,1,0,1
392715953,2015,0,1,0,0,671,110,1,0,1
392715953,2016,0,0,0,1,671,387,1,0,1
392715953,2017,0,0,0,1,671,387,1,0,1
392715953,2018,0,0,0,1,671,387,1,0,1
392715963,2011,1,0,0,0,1496,36,0,1,0
392715963,2012,0,0,1,0,1496,36,0,1,0
392715963,2013,0,0,1,0,1496,36,0,1,0
392715963,2014,0,0,1,0,1496,36,0,1,0
392715963,2015,0,0,1,0,1461,36,0,1,0
392715963,2016,0,0,1,0,1461,134,0,1,0
392715963,2017,0,0,1,0,1461,134,0,1,0
392715963,2018,0,0,1,0,1461,134,0,1,0
392715981,2011,0,0,0,0,1279,36,0,0,1
392715981,2012,0,0,0,0,1279,36,0,0,1
392715981,2013,0,0,0,0,1279,36,0,0,1
392715981,2014,0,0,0,0,1279,36,0,0,1
392715981,2015,0,0,0,0,1824,36,0,0,1
392715981,2016,0,1,0,0,1824,311,0,0,1
392715981,2017,0,0,0,1,1824,311,0,0,1
392715981,2018,0,0,0,1,1824,311,0,0,1
392715993,2011,0,1,0,0,625,48,0,1,1
392715993,2012,0,0,0,1,625,66,0,1,1
392715993,2013,0,0,0,1,625,66,0,1,1
392715993,2014,0,0,0,1,625,66,0,1,1
392715993,2015,0,0,0,1,711,66,0,1,1
392715993,2016,1,0,0,1,711,98,0,1,1
392715993,2017,0,0,1,1,711,98,0,1,1
392715993,2018,0,0,1,1,711,98,0,1,1
392716613,2011,0,0,0,0,22,48,1,0,1
392716613,2012,0,0,0,0,22,106,1,0,1
392716613,2013,0,0,0,0,22,106,1,0,1
392716613,2014,0,0,0,0,22,106,1,0,1
392716613,2015,0,0,0,0,85,106,1,0,1
392716613,2016,0,1,0,0,85,157,1,0,1
392716613,2017,0,0,0,1,85,157,1,0,1
392716613,2018,0,0,0,1,85,157,1,0,1
392716711,2011,0,0,0,0,596,48,2,1,0
392716711,2012,0,0,0,0,596,127,2,1,0
392716711,2013,0,0,0,0,596,127,2,1,0
392716711,2014,1,0,0,0,596,127,2,1,0
392716711,2015,0,0,1,0,587,127,2,1,0
392716711,2016,0,0,1,0,587,164,2,1,0
392716711,2017,0,0,1,0,587,164,2,1,0
392716711,2018,0,0,1,0,587,164,2,1,0
392716823,2011,0,0,0,0,291,48,0,0,1
392716823,2012,0,0,0,0,291,81,0,0,1
392716823,2013,0,0,0,0,291,81,0,0,1
392716823,2014,0,0,0,0,291,81,0,0,1
392716823,2015,0,0,0,0,324,81,0,0,1
392716823,2016,0,0,0,0,324,120,0,0,1
392716823,2017,0,0,0,0,324,120,0,0,1
392716823,2018,0,1,0,0,324,120,0,0,1
392716824,2011,0,0,0,1,703,48,0,1,0
392716824,2012,0,0,0,1,703,110,0,1,0
392716824,2013,0,0,0,1,703,110,0,1,0
392716824,2014,0,0,0,1,703,110,0,1,0
392716824,2015,0,0,0,1,603,110,0,1,0
392716824,2016,0,0,0,1,603,111,0,1,0
392716824,2017,1,0,0,1,603,111,0,1,0
392716824,2018,0,0,1,1,603,111,0,1,0
392725093,2011,0,0,0,0,706,48,1,0,1
392725093,2012,0,0,0,0,706,186,1,0,1
392725093,2013,0,0,0,0,706,186,1,0,1
392725093,2014,0,0,0,0,706,186,1,0,1
392725093,2015,0,0,0,0,787,186,1,0,1
392725093,2016,0,1,0,0,787,186,1,0,1
392725093,2017,0,0,0,1,787,186,1,0,1
392725093,2018,0,0,0,1,787,186,1,0,1
392725132,2011,0,0,0,0,1169,231,0,0,1
392725132,2012,0,0,0,0,1169,231,0,0,1
392725132,2013,0,0,0,0,1169,231,0,0,1
392725132,2014,0,0,0,0,1169,231,0,0,1
392725132,2015,0,1,0,0,1491,231,0,0,1
392725132,2016,0,0,0,1,1491,302,0,0,1
392725132,2017,0,0,0,1,1491,302,0,0,1
392725132,2018,0,0,0,1,1491,302,0,0,1
392725133,2011,0,0,0,0,1984,231,0,1,0
392725133,2012,0,0,0,0,1984,231,0,1,0
392725133,2013,0,0,0,0,1984,231,0,1,0
392725133,2014,0,0,0,0,1984,231,0,1,0
392725133,2015,0,0,0,0,1995,231,0,1,0
392725133,2016,1,0,0,0,1995,326,0,1,0
392725133,2017,0,0,1,0,1995,326,0,1,0
392725133,2018,0,0,1,0,1995,326,0,1,0
392725193,2011,0,0,0,0,415,48,0,0,1
392725193,2012,0,0,0,0,415,45,0,0,1
392725193,2013,0,0,0,0,415,45,0,0,1
392725193,2014,0,0,0,0,415,45,0,0,1
392725193,2015,0,0,0,0,432,45,0,0,1
392725193,2016,0,1,0,0,432,67,0,0,1
392725193,2017,0,0,0,1,432,67,0,0,1
392725193,2018,0,0,0,1,432,67,0,0,1
392725231,2011,0,0,0,0,2989,231,0,0,1
392725231,2012,0,0,0,0,2989,231,0,0,1
